ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1024917213,"The Pearl - Pleasance Courtyard, Edinburgh Festival Fringe",Theater,Theater,GBP,2013-07-18,3000.00,2013-06-18 21:13:36,3075.00,successful,75,GB,4831.04,4692.51,4578.06
102491926,Hatched Handmade Baby Carriers- A Baby Wearing Start Up,Product Design,Design,USD,2016-06-16,3000.00,2016-05-17 23:21:09,3505.00,successful,32,US,3505.00,3505.00,3000.00
1024929999,Screen the movie SICK & SICKER in New Hampshire,Documentary,Film & Video,USD,2011-10-03,1400.00,2011-09-20 23:00:46,0.00,failed,0,US,0.00,0.00,1400.00
1024931763,Make100: Incredible exclusive posters,Digital Art,Art,EUR,2017-02-24,20.00,2017-01-25 23:35:39,0.00,failed,0,ES,0.00,0.00,21.22
1024934988,"""BMW E36 Stance Works"" - The Stance Story",Documentary,Film & Video,EUR,2017-06-21,6000.00,2017-05-24 09:31:07,198.00,failed,2,DE,1.12,221.23,6703.84
102493554,Dual Comfort Blanket,Product Design,Design,USD,2013-12-20,25000.00,2013-10-21 00:48:23,560.00,failed,10,US,560.00,560.00,25000.00
1024936024,"Derivatives - Collin Shook Trio's Debut, All Original Album",Jazz,Music,USD,2012-05-08,500.00,2012-04-17 18:54:18,850.00,successful,24,US,850.00,850.00,500.00
1024938609,Expanding My Lost Wax Jewelry Collection for Trade Show 2012,Fashion,Fashion,USD,2012-07-15,5000.00,2012-06-15 01:52:22,5291.50,successful,49,US,5291.50,5291.50,5000.00
1024944317,"The ""Write"" Direction - {A Songwriter's Journey}",Music,Music,USD,2015-05-13,2500.00,2015-04-28 23:58:00,0.00,undefined,0,"N,0""",,0.00,2500.00
1024952744,The Craft Beer Kitchen,Food,Food,USD,2013-11-22,500.00,2013-11-08 00:15:03,726.00,successful,21,US,726.00,726.00,500.00
1024959805,Davis Leatherworks - Card Wallets,Accessories,Fashion,USD,2015-12-18,2000.00,2015-11-18 22:15:56,983.00,failed,27,US,983.00,983.00,2000.00
1024962320,Super Famicom: The Box Art Collection (Canceled),Video Games,Games,GBP,2014-09-28,27000.00,2014-08-29 16:20:47,21844.84,canceled,699,GB,36247.55,35096.62,43379.07
1024963193,All New Adventures of Morph from Aardman Animations,Animation,Film & Video,GBP,2013-11-28,75000.00,2013-10-29 15:04:26,110648.81,successful,2654,GB,179067.72,180851.90,122585.07
1024963922,"White-Key, A Short Film by Nicholas Becher",Thrillers,Film & Video,USD,2015-05-16,5000.00,2015-04-16 20:40:14,5506.00,successful,49,US,5506.00,5506.00,5000.00
1024964661,"wormport.com, the missing web utility: move data simply",Web,Technology,USD,2017-09-14,11000.00,2017-08-15 16:51:25,113.00,failed,10,US,10.00,113.00,11000.00
1024979956,PAESECHEVAI THE WEB SITE AND THE APP,Web,Technology,EUR,2017-04-08,5000.00,2017-02-07 19:31:36,140.00,failed,2,IT,0.00,148.82,5315.02
1024989802,Jackson Ruby: The Cassette Album,Music,Music,USD,2016-05-11,5000.00,2016-04-11 19:29:17,5296.00,successful,0,"N,0""",,5296.00,5000.00
1024990638,15 (5ifteen),Film & Video,Film & Video,USD,2015-10-02,18000.00,2015-09-02 22:29:11,356.00,failed,4,US,356.00,356.00,18000.00
1025001142,CHASING BACCHUS - A new wine and travel show for the web and television (Canceled),Film & Video,Film & Video,USD,2010-02-15,12000.00,2009-12-30 01:29:52,0.00,canceled,0,US,0.00,0.00,12000.00
1025001684,"Norse, of Course! Odur - Book 4 (Canceled)",Children's Books,Publishing,USD,2014-05-21,2000.00,2014-04-21 21:55:24,200.00,canceled,4,US,200.00,200.00,2000.00
1025004445,The T.A.G. Art Company,Art,Art,USD,2014-01-19,50000.00,2013-11-26 23:36:40,100.00,failed,1,US,100.00,100.00,50000.00
102502230,"The Walking Dead, Must Survive!!",Mobile Games,Games,USD,2015-12-27,100000.00,2015-10-28 17:59:30,15.00,failed,2,US,15.00,15.00,100000.00
1025023192,Vitam et Mortem (short film),Experimental,Film & Video,MXN,2018-02-22,6000.00,2017-12-24 04:10:40,1100.00,live,2,MX,0.00,57.56,313.94
1025029146,Hog City Cereal Bar,Food,Food,USD,2014-09-04,40000.00,2014-08-05 18:19:51,0.00,failed,0,US,0.00,0.00,40000.00
1025031863,i am not a good enough feminist,Mixed Media,Art,USD,2011-04-09,2000.00,2011-03-09 23:15:14,2413.00,successful,59,US,2413.00,2413.00,2000.00
1025037334,CANNON FODDER- First ever Zombie action movie from Israel,Film & Video,Film & Video,USD,2011-12-18,15000.00,2011-11-03 16:55:32,1461.00,failed,13,US,1461.00,1461.00,15000.00
1025042509,Shoot the Pier- A true Maine surf story,Documentary,Film & Video,USD,2012-04-09,5000.00,2012-03-10 00:35:27,2201.00,failed,42,US,2201.00,2201.00,5000.00
1025042679,Ridgewood 11385: A Live Performance Art Piece.,Performance Art,Art,USD,2013-02-11,1500.00,2013-02-01 00:56:15,1716.00,successful,34,US,1716.00,1716.00,1500.00
1025056047,Leon Claxton's Harlem in Havana - Production Campaign,Documentary,Film & Video,USD,2012-08-23,2000.00,2012-06-24 03:10:49,203.00,failed,4,US,203.00,203.00,2000.00
1025057240,Our Single Lives .Com - The Webseries,Webseries,Film & Video,USD,2013-02-01,20000.00,2012-12-14 22:34:26,3040.00,failed,43,US,3040.00,3040.00,20000.00
1025064587,Sketches Before They Were Cool,Illustration,Art,USD,2013-06-20,25.00,2013-05-30 20:31:42,864.00,successful,35,US,864.00,864.00,25.00
1025070202,Print Action Anthology,Comics,Comics,USD,2014-05-15,400.00,2014-04-15 23:28:52,75.00,failed,4,US,75.00,75.00,400.00
1025070954,Greenox - Self-sufficient indoor smart garden,Product Design,Design,EUR,2017-12-24,25000.00,2017-11-23 01:11:20,8314.00,failed,38,DE,6809.00,9970.98,29982.49
1025077213,500MICS Distribution,Hip-Hop,Music,USD,2015-08-10,3675.00,2015-07-11 02:29:34,650.00,failed,14,US,650.00,650.00,3675.00
1025079651,"The Hug Project, loungewear with a mission",Fashion,Fashion,EUR,2016-11-12,15000.00,2016-10-13 13:16:45,448.00,failed,7,FR,119.35,476.18,15943.54
1025093482,A 3000 Mile Total Solar Eclipse Block Party in the USA,Narrative Film,Film & Video,USD,2016-03-30,120000.00,2016-02-29 14:18:40,87.00,failed,5,US,87.00,87.00,120000.00
1025093535,Charis Lambs- Simplifying Bible Truths for Children,Children's Books,Publishing,USD,2014-10-15,20000.00,2014-09-15 05:06:41,3110.00,failed,17,US,3110.00,3110.00,20000.00
1025095587,Weird Dancer,Dance,Dance,USD,2014-10-11,50000.00,2014-09-05 18:52:08,1045.00,failed,3,US,1045.00,1045.00,50000.00
1025100843,Bigass Bass.,Crafts,Crafts,USD,2016-01-02,250.00,2015-11-18 20:31:40,473.00,successful,12,US,473.00,473.00,250.00
1025108403,Gray Matter,Film & Video,Film & Video,USD,2012-01-21,9500.00,2011-11-27 18:01:27,10600.00,successful,128,US,10600.00,10600.00,9500.00
1025115732,What Is The Color Of Your Heart?,Documentary,Film & Video,USD,2010-07-29,8888.00,2010-05-30 06:40:41,710.76,failed,13,US,710.76,710.76,8888.00
102511854,Cloud - camera cover for your laptop,Design,Design,CAD,2015-11-08,1000.00,2015-09-29 17:31:52,658.00,failed,51,CA,493.64,494.55,751.60
1025119182,KULCHA CARRIERS,Hip-Hop,Music,USD,2015-12-04,11000.00,2015-11-05 06:16:18,100.00,failed,1,US,100.00,100.00,11000.00
1025122385,Kara Bean's Debut EP!,Pop,Music,USD,2017-08-28,850.00,2017-08-08 23:34:59,1191.00,successful,18,US,635.00,1191.00,850.00
1025123590,The Pinch: An easy way to conserve up to 35% of energy use,Hardware,Technology,USD,2013-09-20,50000.00,2013-08-21 20:45:55,3208.00,failed,18,US,3208.00,3208.00,50000.00
102512393,THE ULTIMATE PIZZ-ACO!!,Food,Food,USD,2014-11-05,19.00,2014-10-06 19:55:40,1.00,failed,1,US,1.00,1.00,19.00
1025125197,The MAXIS 360 - Quickest & Easiest Camera Mount on Earth!,Product Design,Design,USD,2012-06-24,45000.00,2012-05-27 06:12:42,9780.00,failed,204,US,9780.00,9780.00,45000.00
1025133983,SURVIVE THE DEAD (Canceled),Games,Games,USD,2013-07-07,55000.00,2013-06-07 18:02:05,1225.00,canceled,13,US,1225.00,1225.00,55000.00
1025143327,Growing Trees From Seed: An Adventurous Web-Series!,Webseries,Film & Video,CAD,2013-10-09,1200.00,2013-09-09 21:50:45,81.00,failed,4,CA,77.82,77.97,1155.07
1025143435,Nude Barre: Reinventing Underwear,Fashion,Fashion,USD,2011-09-17,1500.00,2011-09-07 16:48:12,1965.00,successful,34,US,1965.00,1965.00,1500.00
1025146861,7Hills Distillery LLC Cincinnati Artisanal Spirits,Small Batch,Food,USD,2014-12-14,45000.00,2014-10-16 20:35:16,807.00,canceled,10,US,807.00,807.00,45000.00
1025158427,GripGraphs ebook - visual material on government & politics,Academic,Publishing,USD,2015-06-04,8000.00,2015-05-01 02:43:29,1690.00,failed,25,US,1690.00,1690.00,8000.00
1025158996,Sheridanway Full Length Album,Indie Rock,Music,USD,2017-05-05,4000.00,2017-04-05 17:27:36,390.00,failed,10,US,120.00,390.00,4000.00
10251623,The Modern Alpha Magazine,Publishing,Publishing,GBP,2016-11-07,5000.00,2016-09-08 07:54:56,0.00,failed,0,GB,0.00,0.00,6329.75
1025173556,Weston Fringe Festival,Art,Art,GBP,2013-01-19,21000.00,2012-12-10 20:20:15,151.00,failed,2,GB,242.42,238.88,33221.54
1025189398,FAKKU x Toshio Maeda: Legend of the Overfiend,Comics,Comics,USD,2016-07-20,47000.00,2016-06-20 01:47:41,60021.00,successful,499,US,45502.00,60021.00,47000.00
1025194287,The Pen island Game,Tabletop Games,Games,USD,2016-06-08,8000.00,2016-05-11 17:02:56,8292.01,successful,132,US,8292.01,8292.01,8000.00
1025196149,Killer Ink: film featuring Peter Mayhew aka Chewbacca,Film & Video,Film & Video,USD,2010-09-16,10000.00,2010-07-29 02:28:56,20.00,failed,1,US,20.00,20.00,10000.00
1025196393,The journey,Electronic Music,Music,AUD,2014-09-11,7500.00,2014-08-04 23:53:01,0.00,failed,0,AU,0.00,0.00,6789.79
1025204902,SLAVES TO THE PAVEMENT IS GONNA HAVE AN ALBUM FINALLY?! RLY?,Rock,Music,USD,2012-01-13,600.00,2011-12-14 01:03:20,649.00,successful,12,US,649.00,649.00,600.00
1025205399,Celestial Gateway,Video Games,Games,GBP,2014-11-13,1500.00,2014-10-14 18:19:00,125.00,failed,3,GB,201.49,195.68,2348.19
1025207831,Sanctuarium,Animation,Film & Video,USD,2012-02-25,750.00,2012-02-03 02:22:29,860.00,successful,23,US,860.00,860.00,750.00
1025208733,Contour Playing Cards (Canceled),Playing Cards,Games,USD,2015-09-12,10000.00,2015-08-13 22:00:05,1283.00,canceled,62,US,1283.00,1283.00,10000.00
1025208802,"""MyMix"" live audio app. No more bad audio at any event.",Apps,Technology,USD,2016-07-01,125000.00,2016-05-26 08:41:20,20.00,failed,1,US,20.00,20.00,125000.00
1025214288,Brukim Sindaun: Human Trafficking in Papua New Guinea,Documentary,Film & Video,USD,2012-09-15,5000.00,2012-07-17 10:40:50,175.00,failed,6,US,175.00,175.00,5000.00
1025214322,The Pallet Project,Woodworking,Crafts,USD,2015-03-06,50000.00,2015-02-05 02:06:14,2.00,failed,2,US,2.00,2.00,50000.00
1025230757,Let's Get Our Store Opened!,Food,Food,USD,2013-08-02,15000.00,2013-07-03 07:00:43,6730.00,failed,31,US,6730.00,6730.00,15000.00
102523131,Medusa Playing Cards Deck,Tabletop Games,Games,USD,2012-10-28,15000.00,2012-09-28 20:56:25,18789.00,successful,829,US,18789.00,18789.00,15000.00
1025236556,Pole & Me : The most comfortable active wear in the world!,Apparel,Fashion,EUR,2016-01-31,10000.00,2015-12-13 23:58:58,10278.00,successful,153,FR,11298.63,11513.39,11201.97
1025252636,Nefarious: Graphic Novel Volume 1,Graphic Novels,Comics,USD,2017-06-14,18000.00,2017-05-15 18:00:13,21153.00,successful,348,US,400.00,21153.00,18000.00
1025255130,Pretzel's First Bath- A Children's Book of Dog Grooming,Children's Books,Publishing,USD,2015-06-13,2700.00,2015-05-14 23:45:24,455.00,failed,11,US,455.00,455.00,2700.00
1025255987,Grace Love Music Video,Indie Rock,Music,USD,2011-02-09,500.00,2011-01-10 00:01:09,700.00,successful,22,US,700.00,700.00,500.00
1025257013,VAMATIC™: Swiss Made Watches With a Changeable Look,Design,Design,USD,2018-01-18,45000.00,2017-12-05 15:30:02,20829.00,live,66,US,10788.00,20829.00,45000.00
1025263639,A New Mike Brun Album,Indie Rock,Music,USD,2016-06-24,6500.00,2016-05-17 22:47:23,7490.00,successful,90,US,7490.00,7490.00,6500.00
1025264242,INTA:LECT's Global Album Release,Hip-Hop,Music,USD,2014-06-15,10000.00,2014-05-16 03:50:45,25.00,failed,1,US,25.00,25.00,10000.00
102526899,Printing Journey to an Untamed Land,Fiction,Publishing,USD,2014-01-30,4800.00,2013-12-31 15:30:20,1292.00,failed,30,US,1292.00,1292.00,4800.00
1025270510,Stand Up and Stand Out,Nonfiction,Publishing,USD,2012-08-06,10000.00,2012-07-07 19:21:38,10016.00,successful,99,US,10016.00,10016.00,10000.00
1025278667,"""Skid Markz"" Community based TV show homed in U.K ran by you",Webseries,Film & Video,GBP,2015-08-13,1000000.00,2015-07-14 13:06:27,0.00,failed,0,GB,0.00,0.00,1563477.17
1025287273,Stretchys - Chainmail for everyone!,Fashion,Fashion,USD,2014-03-26,7500.00,2014-02-24 21:03:46,706.00,failed,39,US,706.00,706.00,7500.00
1025287830,Mark Twain Day By Day Vol. IV (1905-1910),Nonfiction,Publishing,USD,2012-02-17,10000.00,2012-01-18 19:53:55,15.00,failed,2,US,15.00,15.00,10000.00
1025288095,"PMF Accidental Fur: Wild Animals, Sustainable Fashion",Fashion,Fashion,USD,2016-05-10,10000.00,2016-04-10 02:51:09,2820.00,canceled,18,US,2820.00,2820.00,10000.00
1025290784,"Funding Fan Expo Canada 2016 ""Alice dans la Lune"" artist",Painting,Art,CAD,2016-05-12,650.00,2016-04-12 02:56:36,113.00,failed,6,CA,87.01,87.72,504.58
102529987,Leadership Prep School Learning About Computers by Building,Hardware,Technology,USD,2017-02-20,1500.00,2017-01-31 20:11:37,1605.00,successful,16,US,145.00,1605.00,1500.00
1025302744,Be @Tranquility with the taste and flavors of the Caribbean,Food,Food,USD,2013-10-30,85000.00,2013-09-15 23:17:53,375.00,failed,4,US,375.00,375.00,85000.00
1025314583,Florida Local Feature Film - Sid (Sid Sid Sid Sid),Experimental,Film & Video,USD,2015-04-02,500.00,2015-02-01 08:39:14,0.00,failed,0,US,0.00,0.00,500.00
1025314922,Uini Research and The House of Dimensions,Documentary,Film & Video,USD,2015-12-15,70000.00,2015-11-15 18:17:04,0.00,failed,0,US,0.00,0.00,70000.00
1025316203,"Connecting People, Cultures and Countries Through Art.",Mixed Media,Art,USD,2015-12-04,300.00,2015-11-04 01:50:47,325.00,successful,9,US,325.00,325.00,300.00
1025323927,GotTheLight?,Product Design,Design,USD,2015-07-08,5000.00,2015-06-08 18:53:13,0.00,failed,0,US,0.00,0.00,5000.00
1025326368,Protocols,Plays,Theater,GBP,2015-09-06,2000.00,2015-08-11 21:46:52,2015.00,successful,21,GB,3120.50,3107.75,3084.61
1025328553,Oakand Fruitvale Girls Architects of Future Butterfly Effect,Illustration,Art,USD,2017-01-14,5000.00,2017-01-06 19:51:42,201.00,failed,3,US,0.00,201.00,5000.00
1025339498,Flowsee Magazine,Periodicals,Publishing,USD,2013-01-12,25000.00,2012-12-13 14:43:26,8188.11,failed,62,US,8188.11,8188.11,25000.00
1025343406,Let RAWR Wholefoods WHOLE Your Soul!,Food,Food,AUD,2017-05-29,10000.00,2017-04-29 10:37:08,2250.00,failed,17,AU,347.58,1663.34,7392.62
1025353346,"Report to the Rebbe ??""?",Apps,Technology,USD,2015-09-28,13500.00,2015-08-28 01:51:21,13603.00,successful,26,US,13603.00,13603.00,13500.00
1025360411,Saint Graphic Novel,Comics,Comics,USD,2012-09-30,20000.00,2012-08-31 21:39:11,5.00,failed,1,US,5.00,5.00,20000.00
1025370920,Hero Happy Hour: On The Rocks - Graphic Novel,Graphic Novels,Comics,USD,2014-10-01,6600.00,2014-09-01 06:00:25,6850.50,successful,195,US,6850.50,6850.50,6600.00
1025372290,Four Moons Farm and Garden Greenhouse,Food,Food,USD,2014-01-07,6800.00,2013-12-13 00:17:32,2910.00,failed,36,US,2910.00,2910.00,6800.00
1025372555,APOTHECIA,Comics,Comics,USD,2014-06-16,3000.00,2014-06-02 20:02:27,5994.00,successful,239,US,5994.00,5994.00,3000.00
1025375118,Expanding Buzy Bee Art Shop,Painting,Art,USD,2014-02-28,20000.00,2013-12-30 22:07:11,10.00,failed,1,US,10.00,10.00,20000.00
1025377334,Jack Ronin 2014 European Tour to End Racism,Indie Rock,Music,USD,2014-07-26,70000.00,2014-07-18 09:30:56,0.00,failed,0,US,0.00,0.00,70000.00
1025388776,"""Backstage"" the Musical: Production/Cast Recording!",Theater,Theater,USD,2013-01-01,400.00,2012-12-14 00:28:54,817.00,successful,24,US,817.00,817.00,400.00
1025393929,Towel Shorts and Skirts (Canceled),Apparel,Fashion,USD,2014-05-30,25000.00,2014-04-30 17:02:41,1215.00,canceled,23,US,1215.00,1215.00,25000.00
102540608,NOCABLE: 3 In 1 Fast Wireless Magnetic iPhone Charging Kit,Gadgets,Technology,HKD,2017-07-05,100000.00,2017-06-05 18:18:04,30632.00,failed,110,HK,1228.65,3921.60,12802.29
1025413005,Building youth resilience with horse based physical activity,Nonfiction,Publishing,CAD,2015-05-31,8000.00,2015-05-01 18:50:38,110.00,failed,2,CA,91.45,88.00,6400.00
1025432191,"Collin Shook's Debut Jazz Album ""Not Quite Up There Y.E.T""",Jazz,Music,USD,2011-07-04,1500.00,2011-05-29 00:54:57,325.00,failed,10,US,325.00,325.00,1500.00
1025433393,UK Fish & Chips Blog,Food,Food,USD,2014-09-11,22.00,2014-09-08 23:36:22,1335.70,successful,143,US,1335.70,1335.70,22.00
1025434294,The Story of Orakav Deathheart,Fiction,Publishing,USD,2015-07-29,5000.00,2015-06-29 13:19:08,25.00,failed,1,US,25.00,25.00,5000.00
102543651,Perro Gringo - Gringo Dog Hotdog & Sandwich Shop,Food,Food,USD,2014-08-27,25000.00,2014-07-28 21:24:18,0.00,failed,0,US,0.00,0.00,25000.00
1025445231,"Toc19: Change The Story, Make It About You",Product Design,Design,EUR,2017-08-25,20000.00,2017-07-26 15:56:59,71804.00,successful,355,IE,9620.78,84786.51,23616.10
1025449476,Hot Mod 800 - Hot Rodded Valve Distortion Effect Pedal,Hardware,Technology,USD,2013-11-06,3500.00,2013-10-07 19:27:34,7518.00,successful,54,US,7518.00,7518.00,3500.00
1025450545,"Mazie Meadows Morning Show Podcast, Season 2",Performance Art,Art,USD,2018-01-22,500.00,2017-12-23 00:14:45,500.00,live,1,US,25.00,500.00,500.00
1025453958,MALALA Theatre Projects,Experimental,Theater,GBP,2015-05-08,1500.00,2015-03-15 16:32:25,1522.00,successful,15,GB,2243.98,2345.94,2312.03
1025458780,"Uncle Pizza Productions presents ""Waiting for Wiig""",Shorts,Film & Video,USD,2016-05-01,5000.00,2016-04-01 18:00:32,8395.00,successful,119,US,8395.00,8395.00,5000.00
1025472580,Treefinger Productions,Immersive,Theater,USD,2016-06-09,50000.00,2016-04-20 00:00:18,0.00,failed,0,US,0.00,0.00,50000.00
1025478875,Grey Duck,Tabletop Games,Games,USD,2017-02-15,5000.00,2017-01-16 21:05:43,1031.00,failed,57,US,686.00,1031.00,5000.00
102548007,Et Tu? The Murder Mystery Evening Generator,Tabletop Games,Games,GBP,2013-01-10,8000.00,2012-12-13 23:59:44,8357.07,successful,408,GB,13467.07,13475.67,12899.90
102548365,SINK - A Horror Short Film,Shorts,Film & Video,USD,2012-07-04,1300.00,2012-06-12 03:55:20,1315.00,successful,15,US,1315.00,1315.00,1300.00
1025484741,Visual Art for an upcoming festival! (Canceled),Public Art,Art,USD,2012-06-16,3000.00,2012-05-22 01:11:10,25.00,canceled,1,US,25.00,25.00,3000.00
1025488598,Shugga Wuggas Farm (Canceled),Farms,Food,USD,2015-02-02,5000.00,2014-12-04 04:29:04,1.00,canceled,1,US,1.00,1.00,5000.00
1025494395,Publisher Editor for my novel,Fiction,Publishing,USD,2013-12-01,3500.00,2013-10-31 17:53:00,5.00,failed,1,US,5.00,5.00,3500.00
1025496187,Bob & Jojo 2 monkeys in the jungle and the PIRATES,Children's Books,Publishing,DKK,2017-05-18,9999.00,2017-04-27 13:27:07,2160.00,failed,8,DK,20.58,324.50,1502.19
1025496430,Of Places and People: A San Francisco Experience,Photobooks,Photography,USD,2015-02-15,4000.00,2015-01-13 16:29:46,6614.00,successful,145,US,6614.00,6614.00,4000.00
1025502083,Assist Sublimation Pressworks in publishing a poetry book!,Poetry,Publishing,USD,2010-12-19,1000.00,2010-11-19 14:54:26,590.00,failed,18,US,590.00,590.00,1000.00
1025502904,Kickstart Senior Discount's Kickstarter Donation,Film & Video,Film & Video,USD,2014-07-13,1000.00,2014-06-27 20:01:27,0.00,failed,0,US,0.00,0.00,1000.00
1025517444,Flashes: a novel by R. J. Weber,Publishing,Publishing,USD,2015-03-12,3000.00,2015-02-10 10:51:06,0.00,undefined,0,"N,0""",,0.00,3000.00
1025550096,It Could Be Magic!,Nonfiction,Publishing,USD,2012-12-15,3000.00,2012-11-15 02:26:02,35.00,failed,2,US,35.00,35.00,3000.00
1025550393,Underground Art Preserving Life Along the US & Mexico Border,Product Design,Design,USD,2015-06-02,2000.00,2015-05-11 23:58:29,325.00,failed,4,US,325.00,325.00,2000.00
1025554776,High End Acrylic Command Board for Infinity,Tabletop Games,Games,EUR,2017-10-11,10000.00,2017-09-11 20:38:24,14195.00,successful,152,DE,1462.27,16764.30,11810.00
1025568649,The Gift,Shorts,Film & Video,USD,2014-05-10,4500.00,2014-04-29 03:14:49,4560.00,successful,27,US,4560.00,4560.00,4500.00
1025570211,Drinking Card Games - Playing Cards with a Twist,Playing Cards,Games,USD,2017-09-23,2200.00,2017-09-03 17:00:50,246.00,canceled,11,US,104.00,246.00,2200.00
1025574190,"The Last Prayer Of The Dying, 5E (5th ed) adventure module",Tabletop Games,Games,GBP,2015-09-13,350.00,2015-08-14 00:37:18,1252.00,successful,166,GB,1947.67,1958.97,547.64
1025576318,"""Ghost Ride""-the trailer",Narrative Film,Film & Video,USD,2010-06-21,5000.00,2010-05-11 19:26:56,300.00,failed,3,US,300.00,300.00,5000.00
1025580006,"Little Italy on Wheels, Gourmet Food Truck",Food,Food,USD,2012-11-07,19000.00,2012-10-08 14:18:54,715.00,failed,6,US,715.00,715.00,19000.00
1025580163,INGATHER: Stories of Chicago Chefs' Favorite Farmers (Canceled),Photography,Photography,USD,2010-07-18,15000.00,2010-06-10 16:46:21,3495.00,canceled,26,US,3495.00,3495.00,15000.00
1025586350,Insanely Great President: Transforming the world one country,Publishing,Publishing,USD,2015-02-15,1000.00,2015-01-16 18:00:55,0.00,failed,0,US,0.00,0.00,1000.00
1025596536,The Complete Artist: How to Succeed in the Creative Industry,Art Books,Publishing,CAD,2014-01-04,17800.00,2013-11-25 18:01:09,8716.00,failed,102,CA,8287.66,8013.98,16366.31
1025604714,Pumpkins and Postcards,Graphic Design,Design,USD,2017-09-22,30.00,2017-08-23 20:30:25,43.00,successful,10,US,20.00,43.00,30.00
102562125,Kaiden The Great,Children's Books,Publishing,USD,2017-11-09,5000.00,2017-10-10 00:11:28,30.00,failed,1,US,0.00,30.00,5000.00
1025621421,Michael Cepress | 2013 Collection,Fashion,Fashion,USD,2013-02-08,50000.00,2013-01-18 23:14:31,52210.00,successful,539,US,52210.00,52210.00,50000.00
1025636614,"Greyscale Goods: beyond labels, just goods.",Fashion,Fashion,USD,2014-11-01,25000.00,2014-10-01 09:02:03,27529.55,successful,476,US,27529.55,27529.55,25000.00
1025640847,WE LIFT,Technology,Technology,USD,2017-05-10,25000.00,2017-04-10 16:52:58,0.00,canceled,0,US,0.00,0.00,25000.00
1025645783,BikeClip,Product Design,Design,EUR,2016-12-19,20000.00,2016-11-16 11:29:33,21683.00,successful,90,NL,8031.61,22650.16,20892.09
1025646225,My Life Before I Decided To Commit Suicide,Nonfiction,Publishing,USD,2013-11-22,3000.00,2013-10-23 23:43:49,345.00,failed,14,US,345.00,345.00,3000.00
102564858,Orbi - Kitchen Gadget For Perfect ‘Golden Egg’,Gadgets,Technology,USD,2017-02-24,5000.00,2017-01-10 15:31:04,9344.00,suspended,172,US,2226.00,9344.00,5000.00
1025654402,THE SMOG RIDERS Dimensions of Madness,Tabletop Games,Games,EUR,2017-11-03,35000.00,2017-10-10 18:01:02,41684.00,canceled,502,ES,29071.06,48591.25,40799.67
1025658636,Coin  Pouch,Product Design,Design,USD,2014-04-17,500.00,2014-04-02 01:21:22,500.00,successful,5,US,500.00,500.00,500.00
1025659236,GBS Detroit Presents Raven Love (Canceled),Indie Rock,Music,USD,2013-09-20,1200.00,2013-09-06 05:10:14,281.00,canceled,10,US,281.00,281.00,1200.00
1025679259,A Book about World War II. The True Story of East Timor,Nonfiction,Publishing,AUD,2018-01-04,10500.00,2017-11-04 23:05:11,100.00,live,2,AU,0.00,78.41,8233.36
1025684955,Rock'n Green Human Powered Electric Guitar,Product Design,Design,USD,2011-10-10,75000.00,2011-08-31 01:05:47,1.00,failed,1,US,1.00,1.00,75000.00
1025686372,REBEL AQUAFIN: A Watch With A Mission.,Product Design,Design,USD,2017-09-14,40000.00,2017-08-15 13:52:32,102107.00,successful,217,US,18401.00,102107.00,40000.00
1025690768,Rape Culture in India,Shorts,Film & Video,USD,2014-04-05,900.00,2014-03-06 22:07:35,1010.00,successful,11,US,1010.00,1010.00,900.00
1025692791,Dramaternes Sommerproduktion 2017,Musical,Theater,DKK,2017-07-15,5000.00,2017-06-20 00:08:24,6300.00,successful,22,DK,22.59,986.24,782.73
1025693749,Godly Acts : A Fine Art Series,Painting,Art,USD,2012-08-12,15000.00,2012-07-13 01:41:25,3040.00,failed,37,US,3040.00,3040.00,15000.00
1025701043,The Peachy Printer - The First $100 3D Printer & Scanner!,3D Printing,Technology,CAD,2013-10-20,50000.00,2013-09-20 23:21:14,651091.16,successful,4420,CA,636502.52,623770.03,47901.90
1025704145,Shit Happens // Season 2 (Canceled),Documentary,Film & Video,USD,2016-03-25,1500.00,2016-02-25 02:36:43,20.00,canceled,1,US,20.00,20.00,1500.00
102571324,Doctor Strange - Sizzle Reel - Pitch for Development,Shorts,Film & Video,USD,2013-05-22,10000.00,2013-05-01 17:38:15,36.00,failed,3,US,36.00,36.00,10000.00
102571936,Stare at the Clouds (Canceled),Mixed Media,Art,USD,2012-02-12,6000.00,2011-12-14 06:07:37,1.00,canceled,1,US,1.00,1.00,6000.00
1025722498,PatentSlice.com-Automated Patent Drill-Down & Analysis Tool,Web,Technology,USD,2017-03-23,5000.00,2017-02-21 21:37:27,0.00,failed,0,US,0.00,0.00,5000.00
1025724502,"""Wait 2 Die"" - FIRE DOG 7"" and CD * 21st Century Rocknroll!!",Rock,Music,USD,2011-02-02,1000.00,2011-01-07 21:57:47,1098.00,successful,33,US,1098.00,1098.00,1000.00
1025731988,"rClock: An affordable, useful robot alarm clock (Canceled)",Robots,Technology,AUD,2014-11-14,30000.00,2014-10-05 20:04:52,4199.00,canceled,15,AU,3642.72,3642.44,26023.59
1025733989,Dominoes,Documentary,Film & Video,CAD,2014-08-21,10.00,2014-08-06 03:25:28,20.00,successful,6,CA,18.31,18.25,9.13
